year,field,total_checked,had_data,pct_available
1987,boxscore,2128,2128,100.0
1987,draft,1,1,100.0
1987,linescore,2128,2128,100.0
1987,playbyplay,2128,2128,100.0
1987,roster,30,26,86.7
1987,standings_splits,1,1,100.0
1987,transactions,1,1,100.0
1987,winprobability,2128,2128,100.0
