year,field,total_checked,had_data,pct_available
1981,boxscore,1429,1429,100.0
1981,draft,1,1,100.0
1981,linescore,1429,1429,100.0
1981,playbyplay,1429,1429,100.0
1981,roster,30,26,86.7
1981,standings_splits,1,1,100.0
1981,transactions,1,0,0.0
1981,winprobability,1429,1429,100.0
